Step,Temperature_K,Time_s,Rate,X_i,X_active,f_norm
Step_2_rxn,1173.15,30.0,0.015471147985954729,0.13669259307164303,0.13669259307164303,1.3739025188446519
Step_2_rxn,1173.15,32.999999999999986,0.01896111972209668,0.19648126693956167,0.19648126693956167,1.683826576408773
Step_2_rxn,1173.15,36.00000000000001,0.02105571622502131,0.265967063633365,0.265967063633365,1.8698354888659412
Step_2_rxn,1173.15,38.99999999999999,0.0215762745685181,0.3399938519793157,0.3399938519793157,1.9160632426166726
Step_2_rxn,1173.15,42.000000000000014,0.020950852759394067,0.4138385539288614,0.4138385539288614,1.860523175410544
Step_2_rxn,1173.15,45.0,0.019740621205878234,0.4844958015647955,0.4844958015647955,1.7530495618642077
Step_2_rxn,1173.15,48.000000000000014,0.018182630511365594,0.5503462691598505,0.5503462691598505,1.614693485025521
Step_2_rxn,1173.15,51.00000000000001,0.016353357359919617,0.6103150441778211,0.6103150441778211,1.4522463936585368
Step_2_rxn,1173.15,54.00000000000002,0.014521260568996368,0.6639261649381573,0.6639261649381573,1.2895485513198952
Step_2_rxn,1173.15,57.000000000000014,0.012652985450439518,0.7111119078766838,0.7111119078766838,1.1236379224764306
Step_2_rxn,1173.15,60.000000000000014,0.010819665424016706,0.7518701489500773,0.7518701489500773,0.9608314517195543
Step_2_rxn,1173.15,63.00000000000003,0.00918998357994761,0.7866151848754867,0.7866151848754867,0.8161089015562053
Step_2_rxn,1173.15,66.00000000000001,0.007782827914212413,0.8160870134419422,0.8160870134419422,0.691147604869287
Step_2_rxn,1173.15,69.0,0.0066290095683102235,0.8411119307197114,0.8411119307197114,0.5886837196318552
Step_2_rxn,1173.15,72.00000000000003,0.0056954581691366,0.8625123098175307,0.8625123098175307,0.505780458674104
Step_2_rxn,1173.15,75.00000000000003,0.0049702523362785255,0.8810323995306107,0.8810323995306107,0.44137915365465263
Step_2_rxn,1173.15,78.00000000000003,0.004455211748781838,0.897398907917849,0.897398907917849,0.3956413996682434
Step_2_rxn,1173.15,81.0,0.004114790940896954,0.9122799811078259,0.9122799811078259,0.36541061098696564
Step_2_rxn,1173.15,84.00000000000003,0.0039057630501240885,0.9262069838505778,0.9262069838505778,0.3468480617887846
Step_2_rxn,1173.15,87.00000000000004,0.0037537814031843833,0.9395071245551821,0.9395071245551821,0.3333514571581403
Step_2_rxn,1173.15,90.00000000000006,0.0036063018773655,0.9522872766680975,0.9522872766680975,0.3202546596752045
Step_2_rxn,1173.15,93.00000000000004,0.0034800914086369206,0.9645921896255886,0.9645921896255886,0.309046643240472
Step_2_rxn,1173.15,96.00000000000001,0.0034042177586885826,0.9765462008775079,,
Step_2_rxn,1173.15,99.00000000000004,0.003367436143293879,0.988304595942419,,
Step_2_rxn,1173.15,102.00000000000006,0.0033679412687235358,1.0,,
